dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.846008,1.072773,1.426724,1.606746,0.525609,-0.030759,0.200896
0.020000,1.877643,1.079522,1.459071,1.617338,0.529605,0.199816,0.219574
0.020000,1.909353,1.086922,1.491633,1.628112,0.538719,0.455706,0.239056
0.020000,1.941125,1.095005,1.524417,1.639189,0.553830,0.755545,0.259324
0.020000,1.972944,1.103804,1.557430,1.650686,0.574843,1.050678,0.280355
0.020000,2.004799,1.113352,1.590685,1.662734,0.602441,1.379882,0.302117
0.020000,2.036677,1.123679,1.624195,1.675471,0.636831,1.719494,0.324571
0.020000,2.068568,1.134820,1.657975,1.689030,0.677928,2.054842,0.347671
0.020000,2.100461,1.146806,1.692046,1.703549,0.725969,2.402077,0.371363
0.020000,2.132347,1.159669,1.726429,1.719149,0.780027,2.702881,0.395584
0.020000,2.164217,1.173442,1.761148,1.735953,0.840169,3.007086,0.420268
0.020000,2.196064,1.188156,1.796229,1.754054,0.905074,3.245242,0.445340
0.020000,2.227879,1.203840,1.831700,1.773549,0.974717,3.482179,0.470722
0.020000,2.259291,1.220324,1.867175,1.773715,0.008309,-48.320404,0.492878
0.020000,2.304874,1.244291,1.918675,2.575032,40.065871,2002.878076,0.475695
0.020000,2.350376,1.267308,1.969667,2.549565,-1.273362,-2066.961619,0.461368
0.020000,2.395721,1.289514,2.020158,2.524558,-1.250332,1.151492,0.449872
0.020000,2.440840,1.311049,2.070153,2.499745,-1.240684,0.482383,0.441196
0.020000,2.485663,1.332043,2.119648,2.474774,-1.248554,-0.393486,0.435348
0.020000,2.530114,1.352624,2.168632,2.449221,-1.277651,-1.454848,0.432362
0.020000,2.574113,1.372914,2.217085,2.422603,-1.330904,-2.662649,0.432296
0.020000,2.617571,1.393030,2.264972,2.394371,-1.411589,-4.034273,0.435244
0.020000,2.660386,1.413082,2.312250,2.363923,-1.522390,-5.540054,0.441330
0.020000,2.702444,1.433178,2.358862,2.330598,-1.666221,-7.191522,0.450717
0.020000,2.743613,1.453413,2.404736,2.293697,-1.845090,-8.943478,0.463607
0.020000,2.783746,1.473879,2.449786,2.252487,-2.060507,-10.770848,0.480245
0.020000,2.822675,1.494653,2.493911,2.206247,-2.311954,-12.572338,0.500915
0.020000,2.860117,1.515743,2.536884,2.148673,-2.878706,-28.337591,0.525865
0.020000,2.895631,1.537033,2.578291,2.070344,-3.916481,-51.888765,0.555174
0.020000,2.928850,1.558395,2.617785,1.974696,-4.782398,-43.295814,0.588798
0.020000,2.959623,1.579777,2.655258,1.873644,-5.052571,-13.508650,0.626732
0.020000,2.987910,1.601160,2.690718,1.772978,-5.033310,0.963012,0.668951
0.020000,3.013706,1.622519,2.724209,1.674560,-4.920903,5.620348,0.715330
0.020000,3.037056,1.643836,2.755826,1.580841,-4.685970,11.746663,0.765602
0.020000,3.058056,1.665113,2.785720,1.494727,-4.305705,19.013260,0.819337
0.020000,3.076850,1.686386,2.814106,1.419308,-3.770948,26.737854,0.875929
0.020000,3.093621,1.707735,2.841255,1.357435,-3.093630,33.865894,0.934611
0.020000,3.108568,1.729284,2.867480,1.311250,-2.309256,39.218718,0.994495
0.020000,3.121886,1.751188,2.893115,1.281759,-1.474562,41.734683,1.054635
0.020000,3.133745,1.773618,2.918488,1.268628,-0.656526,40.901810,1.114106
0.020000,3.144278,1.796737,2.943893,1.270246,0.080907,36.871622,1.172071
0.020000,3.153578,1.820674,2.969573,1.284028,0.689079,30.408604,1.227843
0.020000,3.161703,1.845516,2.995710,1.306855,1.141359,22.614000,1.280909
0.020000,3.168687,1.871300,3.022423,1.335607,1.437588,14.811440,1.330934
0.020000,3.174550,1.898011,3.049770,1.367380,1.588677,7.554471,1.377745
0.020000,3.179312,1.925600,3.077767,1.399867,1.624329,1.782621,1.421304
