dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.542631,1.763638,3.294984,4.430429,6.061488,-35.287457,5.586130
0.020000,4.614287,1.708270,3.385538,4.527729,4.865006,-59.824126,5.664678
0.020000,4.691187,1.658053,3.477382,4.592195,3.223304,-82.085092,5.744628
0.020000,4.772300,1.613868,3.569749,4.618342,1.307344,-95.797982,5.823804
0.020000,4.856374,1.576223,3.661866,4.605864,-0.623927,-96.563556,5.900017
0.020000,4.942130,1.545201,3.753061,4.559719,-2.307256,-84.166439,5.971354
0.020000,5.028430,1.520493,3.842829,4.488407,-3.565570,-62.915709,6.036391
0.020000,5.114388,1.501510,3.930858,4.401454,-4.347650,-39.104023,6.094239
0.020000,5.199388,1.487507,4.017003,4.307277,-4.708881,-18.061546,6.144492
0.020000,5.283055,1.477687,4.101244,4.212041,-4.761775,-2.644703,6.187091
0.020000,5.364964,1.471282,4.183403,4.107949,-5.204601,-22.141273,6.222099
0.020000,5.444615,1.467555,4.263142,3.986929,-6.051016,-42.320776,6.249684
0.020000,5.521844,1.465800,4.340390,3.862438,-6.224515,-8.674919,6.270216
0.020000,5.596741,1.465386,4.415289,3.744920,-5.875926,17.429444,0.000904
0.020000,5.669388,1.465760,4.487937,3.632398,-5.626120,12.490302,0.008403
0.020000,5.739838,1.466434,4.558390,3.522660,-5.486879,6.962007,0.009686
0.020000,5.808104,1.466964,4.626658,3.413396,-5.463217,1.183139,0.004782
0.020000,5.793701,2.172340,5.332181,35.276154,1593.137899,79930.055788,3.181828
0.020000,5.693441,2.163951,5.432791,5.030520,-1512.281702,-155270.980047,3.268603
0.020000,5.593967,2.146782,5.533736,5.047224,0.835225,75655.846346,3.356325
0.020000,5.497123,2.121259,5.633887,5.007560,-1.983205,-140.921524,3.441796
0.020000,5.404496,2.088423,5.732162,4.913754,-4.690293,-135.354382,3.521942
0.020000,5.317151,2.049724,5.827696,4.776703,-6.852572,-108.113956,3.594310
0.020000,5.235550,2.006738,5.919927,4.611545,-8.257875,-70.265144,3.657309
0.020000,5.159638,1.960942,6.008583,4.432775,-8.938496,-34.031021,3.710168
0.020000,5.089015,1.913599,6.093606,4.251164,-9.080559,-7.103179,3.752730
0.020000,5.023101,1.865734,6.175066,4.073005,-8.907976,8.629165,3.785194
0.020000,4.961263,1.818168,6.253082,3.900775,-8.611467,14.825416,3.807897
0.020000,4.902893,1.771575,6.327767,3.734286,-8.324434,14.351653,3.821168
0.020000,4.847454,1.726527,6.399202,3.571715,-8.128585,9.792492,3.825230
0.020000,4.794498,1.683539,6.467410,3.410406,-8.065445,3.156964,3.820156
0.020000,4.743680,1.643092,6.532359,3.247469,-8.146830,-4.069244,3.805855
0.020000,4.694759,1.605647,6.593965,3.080307,-8.358113,-10.564127,3.782089
