dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.159854,2.974952,1.162301,1.696700,1.238467,0.000000,0.024667
0.020000,2.194022,2.975912,1.196483,1.721469,1.238467,-0.000000,0.031600
0.020000,2.228678,2.977135,1.231160,1.746238,1.238467,0.000000,0.039000
0.020000,2.263818,2.978644,1.266333,1.771008,1.238467,0.000000,0.046882
0.020000,2.299439,2.980463,1.302000,1.795777,1.238467,0.000000,0.055261
0.020000,2.335538,2.982620,1.338164,1.820547,1.238467,0.000000,0.064150
0.020000,2.372109,2.985141,1.374822,1.845316,1.238467,0.000000,0.073565
0.020000,2.409149,2.988055,1.411976,1.870085,1.238467,0.000000,0.083518
0.020000,2.446650,2.991391,1.449626,1.894855,1.238467,0.000000,0.094021
0.020000,2.484606,2.995181,1.487770,1.919624,1.238467,0.000000,0.105085
0.020000,2.523008,2.999456,1.526411,1.944393,1.238467,0.000000,0.116721
0.020000,2.561849,3.004250,1.565546,1.969163,1.238467,-0.000000,0.128938
0.020000,2.601118,3.009596,1.605177,1.993932,1.238467,0.000000,0.141741
0.020000,2.640803,3.015529,1.645303,2.018701,1.238467,0.000000,0.155135
0.020000,2.680891,3.022084,1.685925,2.043471,1.238467,0.000000,0.169125
0.020000,2.721370,3.029299,1.727042,2.068240,1.238467,-0.000000,0.183708
0.020000,2.762224,3.037209,1.768655,2.093009,1.238467,0.000000,0.198883
0.020000,2.803224,3.045806,1.810547,2.096197,0.159405,-53.953099,0.214562
0.020000,2.843903,3.055011,1.852255,2.074616,-1.079062,-61.923350,0.230551
0.020000,2.883979,3.064759,1.893500,2.049847,-1.238467,-7.970252,0.246709
0.020000,2.923411,3.075031,1.934249,2.025077,-1.238467,0.000000,0.262987
0.020000,2.962194,3.085812,1.974503,2.000308,-1.238467,-0.000000,0.279349
0.020000,3.000320,3.097087,2.014261,1.975539,-1.238467,0.000000,0.295758
0.020000,3.036220,3.108591,2.053524,1.950769,-1.238467,0.000000,0.328806
0.020000,3.072659,3.121820,2.092292,1.926000,-1.238467,0.000000,0.367329
0.020000,3.108120,3.136210,2.130564,1.901231,-1.238467,0.000000,0.403319
0.020000,3.142610,3.151619,2.168341,1.876461,-1.238467,0.000000,0.436649
0.020000,3.176144,3.167907,2.205623,1.851692,-1.238467,-0.000000,0.467260
0.020000,3.208748,3.184939,2.242409,1.826923,-1.238467,0.000000,0.495145
0.020000,3.240456,3.202590,2.278700,1.802153,-1.238467,0.000000,0.520342
0.020000,3.271307,3.220741,2.314495,1.777384,-1.238467,-0.000000,0.542919
0.020000,3.301343,3.239286,2.349795,1.752615,-1.238467,0.000000,0.562967
0.020000,3.330608,3.258124,2.384600,1.727845,-1.238467,0.000000,0.580591
0.020000,3.359147,3.277167,2.418909,1.703076,-1.238467,0.000000,0.595902
0.020000,3.387004,3.296333,2.452723,1.678307,-1.238467,0.000000,0.609015
0.020000,3.414224,3.315548,2.486041,1.653537,-1.238467,0.000000,0.620042
0.020000,3.440847,3.334745,2.518864,1.628768,-1.238467,0.000000,0.629092
0.020000,3.466915,3.353864,2.551192,1.603999,-1.238467,0.000000,0.636269
0.020000,3.492464,3.372851,2.583024,1.579229,-1.238467,0.000000,0.641671
0.020000,3.517531,3.391657,2.614361,1.554460,-1.238467,0.000000,0.645390
0.020000,3.542147,3.410238,2.645202,1.529691,-1.238467,-0.000000,0.647511
0.020000,3.566343,3.428553,2.675549,1.504921,-1.238467,0.000000,0.648113
0.020000,3.590146,3.446566,2.705399,1.480152,-1.238467,-0.000000,0.647270
0.020000,3.613581,3.464245,2.734755,1.455383,-1.238467,-0.000000,0.645050
0.020000,3.636671,3.481558,2.763615,1.430613,-1.238467,0.000000,0.641519
0.020000,3.659435,3.498480,2.791979,1.405844,-1.238467,-0.000000,0.636737
0.020000,3.681891,3.514986,2.819848,1.381075,-1.238467,0.000000,0.630762
0.020000,3.704053,3.531053,2.847222,1.356305,-1.238467,0.000000,0.623650
0.020000,3.725934,3.546663,2.874101,1.331536,-1.238467,-0.000000,0.615455
0.020000,3.747544,3.561797,2.900484,1.306767,-1.238467,0.000000,0.606231
0.020000,3.768892,3.576440,2.926371,1.281997,-1.238467,0.000000,0.596031
0.020000,3.789984,3.590580,2.951763,1.257228,-1.238467,-0.000000,0.584909
0.020000,3.810823,3.604203,2.976660,1.232459,-1.238467,0.000000,0.572918
0.020000,3.831411,3.617301,3.001062,1.207689,-1.238467,0.000000,0.560115
0.020000,3.851748,3.629866,3.024968,1.182920,-1.238467,0.000000,0.546556
0.020000,3.871834,3.641892,3.048379,1.158151,-1.238467,0.000000,0.532300
0.020000,3.891663,3.653376,3.071294,1.133381,-1.238467,0.000000,0.517407
0.020000,3.911233,3.664316,3.093714,1.108612,-1.238467,0.000000,0.501940
0.020000,3.930536,3.674712,3.115638,1.083842,-1.238467,0.000000,0.485963
0.020000,3.949565,3.684565,3.137068,1.059073,-1.238467,0.000000,0.469542
0.020000,3.968311,3.693881,3.158001,1.034304,-1.238467,0.000000,0.452742
0.020000,3.986765,3.702665,3.178440,1.009534,-1.238467,0.000000,0.435633
0.020000,4.004917,3.710925,3.198383,0.984765,-1.238467,0.000000,0.418281
0.020000,4.022756,3.718669,3.217830,0.959996,-1.238467,-0.000000,0.400755
0.020000,4.040271,3.725909,3.236783,0.935226,-1.238467,0.000000,0.383121
0.020000,4.057449,3.732657,3.255239,0.910457,-1.238467,-0.000000,0.365447
0.020000,4.074280,3.738928,3.273201,0.885688,-1.238467,-0.000000,0.347795
0.020000,4.090752,3.744737,3.290667,0.860918,-1.238467,0.000000,0.330229
0.020000,4.106852,3.750100,3.307638,0.836149,-1.238467,0.000000,0.312805
0.020000,4.122571,3.755036,3.324113,0.811380,-1.238467,-0.000000,0.295582
0.020000,4.137896,3.759561,3.340093,0.786610,-1.238467,0.000000,0.278609
0.020000,4.152819,3.763695,3.355577,0.761841,-1.238467,0.000000,0.261936
0.020000,4.167327,3.767459,3.370566,0.737072,-1.238467,0.000000,0.245606
0.020000,4.181414,3.770871,3.385060,0.712302,-1.238467,0.000000,0.229660
0.020000,4.195069,3.773951,3.399058,0.687533,-1.238467,0.000000,0.214132
0.020000,4.208284,3.776721,3.412561,0.662764,-1.238467,-0.000000,0.199054
0.020000,4.221053,3.779200,3.425569,0.637994,-1.238467,0.000000,0.184453
0.020000,4.233369,3.781408,3.438081,0.613225,-1.238467,-0.000000,0.170354
0.020000,4.245225,3.783365,3.450098,0.588456,-1.238467,-0.000000,0.156775
0.020000,4.256617,3.785090,3.461619,0.563686,-1.238467,0.000000,0.143733
0.020000,4.267539,3.786601,3.472645,0.538917,-1.238467,0.000000,0.131240
0.020000,4.277987,3.787917,3.483176,0.514148,-1.238467,-0.000000,0.119308
0.020000,4.287957,3.789055,3.493211,0.489378,-1.238467,-0.000000,0.107945
0.020000,4.297447,3.790031,3.502751,0.464609,-1.238467,0.000000,0.097154
0.020000,4.306453,3.790862,3.511796,0.439840,-1.238467,-0.000000,0.086941
0.020000,4.314973,3.791564,3.520345,0.415070,-1.238467,0.000000,0.077307
0.020000,4.323006,3.792149,3.528399,0.390301,-1.238467,0.000000,0.068252
0.020000,4.330549,3.792633,3.535957,0.365532,-1.238467,0.000000,0.059776
0.020000,4.337600,3.793027,3.543020,0.340762,-1.238467,0.000000,0.051876
0.020000,4.344160,3.793343,3.549587,0.315993,-1.238467,0.000000,0.044552
0.020000,4.350228,3.793593,3.555660,0.291224,-1.238467,-0.000000,0.037798
0.020000,4.355801,3.793787,3.561236,0.266454,-1.238467,0.000000,0.031613
0.020000,4.360880,3.793933,3.566318,0.241685,-1.238467,-0.000000,0.025992
0.020000,4.365465,3.794041,3.570904,0.216916,-1.238467,0.000000,0.020933
0.020000,4.369555,3.794117,3.574994,0.192146,-1.238467,-0.000000,0.016431
0.020000,4.373150,3.794169,3.578590,0.167377,-1.238467,0.000000,0.012483
0.020000,4.376249,3.794203,3.581689,0.142608,-1.238467,0.000000,0.009086
0.020000,4.378854,3.794223,3.584294,0.117838,-1.238467,0.000000,0.006236
0.020000,4.380963,3.794233,3.586403,0.093069,-1.238467,0.000000,0.003932
0.020000,4.382576,3.794238,3.588017,0.068300,-1.238467,-0.000000,0.002172
0.020000,4.383695,3.794240,3.589135,0.043530,-1.238467,0.000000,0.000953
0.020000,4.384318,3.794240,3.589758,0.018761,-1.238467,0.000000,0.000274
0.020000,4.384537,3.794240,3.589977,0.003188,-0.778639,22.991423,0.000035
0.020000,4.384569,3.794240,3.590009,0.000000,-0.159405,30.961675,6.283185
0.020000,4.384569,3.794240,3.590009,0.000000,0.000000,7.970252,6.283185
