dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.591499,0.683946,1.171409,1.709995,1.248171,-0.000000,0.069005
0.020000,1.625852,0.686518,1.205858,1.734958,1.248171,0.000000,0.080562
0.020000,1.660670,0.689543,1.240807,1.759922,1.248171,0.000000,0.092855
0.020000,1.695943,0.693059,1.276255,1.784885,1.248171,-0.000000,0.105904
0.020000,1.731662,0.697104,1.312203,1.809848,1.248171,0.000000,0.119728
0.020000,1.767814,0.701719,1.348649,1.834812,1.248171,0.000000,0.134341
0.020000,1.804388,0.706948,1.385595,1.859775,1.248171,0.000000,0.149757
0.020000,1.841367,0.712833,1.423040,1.884739,1.248171,-0.000000,0.165986
0.020000,1.878735,0.719419,1.460985,1.909702,1.248171,0.000000,0.183032
0.020000,1.916473,0.726752,1.499428,1.934666,1.248171,-0.000000,0.200896
0.020000,1.954558,0.734877,1.538371,1.959629,1.248171,0.000000,0.219574
0.020000,1.992968,0.743841,1.577813,1.984592,1.248171,0.000000,0.239056
0.020000,2.031675,0.753689,1.617755,2.009556,1.248171,0.000000,0.259324
0.020000,2.070652,0.764468,1.658196,2.034519,1.248171,-0.000000,0.280355
0.020000,2.109868,0.776221,1.699136,2.059483,1.248171,0.000000,0.302117
0.020000,2.149289,0.788993,1.740575,2.084446,1.248171,0.000000,0.324571
0.020000,2.188880,0.802824,1.782513,2.109410,1.248171,0.000000,0.347671
0.020000,2.228604,0.817754,1.824951,2.134373,1.248171,-0.000000,0.371363
0.020000,2.268422,0.833817,1.867888,2.159336,1.248171,0.000000,0.395584
0.020000,2.308294,0.851048,1.911325,2.184300,1.248171,-0.000000,0.420268
0.020000,2.348177,0.869474,1.955260,2.209263,1.248171,0.000000,0.445340
0.020000,2.388031,0.889122,1.999695,2.234227,1.248171,0.000000,0.470722
0.020000,2.426376,0.909231,2.044629,2.259190,1.248171,0.000000,0.492878
0.020000,2.466589,0.930373,2.090063,2.284154,1.248171,0.000000,0.475695
0.020000,2.507577,0.951105,2.135996,2.309117,1.248171,-0.000000,0.461368
0.020000,2.549277,0.971526,2.182428,2.334080,1.248171,0.000000,0.449872
0.020000,2.591632,0.991740,2.229359,2.359044,1.248171,-0.000000,0.441196
0.020000,2.634584,1.011858,2.276789,2.384007,1.248171,0.000000,0.435348
0.020000,2.678078,1.031996,2.324719,2.408971,1.248171,0.000000,0.432362
0.020000,2.722057,1.052276,2.373148,2.433934,1.248171,0.000000,0.432296
0.020000,2.766459,1.072829,2.422076,2.458898,1.248171,0.000000,0.435244
0.020000,2.811220,1.093794,2.471504,2.483861,1.248171,0.000000,0.441330
0.020000,2.856268,1.115319,2.521431,2.508824,1.248171,0.000000,0.450717
0.020000,2.901522,1.137564,2.571857,2.533788,1.248171,-0.000000,0.463607
0.020000,2.946888,1.160700,2.622782,2.558751,1.248171,0.000000,0.480245
0.020000,2.992255,1.184913,2.674207,2.583715,1.248171,-0.000000,0.500915
0.020000,3.037372,1.210330,2.725992,2.594817,0.555138,-34.651688,0.525865
0.020000,3.081759,1.236946,2.777750,2.580957,-0.693034,-62.408567,0.555174
0.020000,3.124961,1.264734,2.829120,2.555993,-1.248171,-27.756879,0.588798
0.020000,3.166730,1.293765,2.879990,2.531030,-1.248171,-0.000000,0.626732
0.020000,3.206905,1.324144,2.930361,2.506066,-1.248171,0.000000,0.668951
0.020000,3.245308,1.355954,2.980233,2.481103,-1.248171,-0.000000,0.715330
0.020000,3.281761,1.389246,3.029605,2.456140,-1.248171,0.000000,0.765602
0.020000,3.316081,1.424033,3.078478,2.431176,-1.248171,0.000000,0.819337
0.020000,3.348098,1.460287,3.126852,2.406213,-1.248171,0.000000,0.875929
0.020000,3.377662,1.497934,3.174727,2.381249,-1.248171,0.000000,0.934611
0.020000,3.404656,1.536857,3.222102,2.356286,-1.248171,0.000000,0.994495
0.020000,3.429004,1.576906,3.268978,2.331322,-1.248171,0.000000,1.054635
0.020000,3.450679,1.617898,3.315355,2.306359,-1.248171,-0.000000,1.114106
0.020000,3.469702,1.659639,3.361232,2.281396,-1.248171,0.000000,1.172071
0.020000,3.486138,1.701930,3.406611,2.256432,-1.248171,0.000000,1.227843
0.020000,3.500093,1.744578,3.451490,2.231469,-1.248171,0.000000,1.280909
0.020000,3.511700,1.787408,3.495869,2.206505,-1.248171,-0.000000,1.330934
0.020000,3.521114,1.830263,3.539750,2.181542,-1.248171,0.000000,1.377745
0.020000,3.528498,1.873008,3.583131,2.156578,-1.248171,-0.000000,1.421304
0.020000,3.534017,1.915530,3.626013,2.131615,-1.248171,0.000000,1.461672
0.020000,3.537837,1.957738,3.668396,2.106652,-1.248171,0.000000,1.498982
0.020000,3.540115,1.999557,3.710279,2.081688,-1.248171,0.000000,1.533408
0.020000,3.539981,1.982940,3.751663,2.056725,-1.248171,0.000000,4.704948
0.020000,3.540344,1.942058,3.792548,2.031761,-1.248171,0.000000,4.737997
0.020000,3.542078,1.901713,3.832934,2.006798,-1.248171,0.000000,4.773152
0.020000,3.545234,1.861954,3.872820,1.981834,-1.248171,-0.000000,4.810465
0.020000,3.549855,1.822841,3.912207,1.956871,-1.248171,0.000000,4.849949
0.020000,3.555979,1.784441,3.951095,1.931908,-1.248171,-0.000000,4.891568
0.020000,3.563635,1.746827,3.989483,1.906944,-1.248171,0.000000,4.935225
0.020000,3.572839,1.710076,4.027373,1.881981,-1.248171,-0.000000,4.980751
0.020000,3.583593,1.674270,4.064763,1.857017,-1.248171,0.000000,5.027901
0.020000,3.595880,1.639489,4.101653,1.832054,-1.248171,0.000000,5.076351
0.020000,3.609664,1.605814,4.138045,1.807091,-1.248171,-0.000000,5.125702
0.020000,3.624890,1.573315,4.173937,1.782127,-1.248171,0.000000,5.175498
0.020000,3.641481,1.542056,4.209330,1.757164,-1.248171,-0.000000,5.225249
0.020000,3.659344,1.512085,4.244224,1.732200,-1.248171,0.000000,5.274451
0.020000,3.678369,1.483436,4.278618,1.707237,-1.248171,0.000000,5.322622
0.020000,3.698436,1.456123,4.312513,1.682273,-1.248171,0.000000,5.369325
0.020000,3.719420,1.430147,4.345909,1.657310,-1.248171,-0.000000,5.414187
0.020000,3.741191,1.405489,4.378805,1.632347,-1.248171,0.000000,5.456912
0.020000,3.763623,1.382116,4.411203,1.607383,-1.248171,0.000000,5.497288
0.020000,3.786592,1.359986,4.443101,1.582420,-1.248171,0.000000,5.535179
0.020000,3.809985,1.339044,4.474499,1.557456,-1.248171,-0.000000,5.570521
0.020000,3.833695,1.319231,4.505399,1.532493,-1.248171,0.000000,5.603309
0.020000,3.857624,1.300483,4.535799,1.507529,-1.248171,-0.000000,5.633583
0.020000,3.881687,1.282735,4.565700,1.482566,-1.248171,0.000000,5.661423
0.020000,3.905804,1.265920,4.595102,1.457603,-1.248171,0.000000,5.686928
0.020000,3.929908,1.249973,4.624004,1.432639,-1.248171,0.000000,5.710215
0.020000,3.953939,1.234832,4.652407,1.407676,-1.248171,-0.000000,5.731411
0.020000,3.977843,1.220437,4.680311,1.382712,-1.248171,0.000000,5.750644
0.020000,4.001574,1.206732,4.707716,1.357749,-1.248171,0.000000,5.768042
0.020000,4.025092,1.193664,4.734621,1.332785,-1.248171,-0.000000,5.783729
0.020000,4.048362,1.181183,4.761027,1.307822,-1.248171,0.000000,5.797824
0.020000,4.071354,1.169244,4.786934,1.282859,-1.248171,0.000000,5.810440
0.020000,4.094040,1.157805,4.812342,1.257895,-1.248171,-0.000000,5.821682
0.020000,4.116398,1.146826,4.837250,1.232932,-1.248171,0.000000,5.831649
0.020000,4.138408,1.136274,4.861659,1.207968,-1.248171,0.000000,5.840432
0.020000,4.160053,1.126115,4.885569,1.183005,-1.248171,0.000000,5.848116
0.020000,4.181316,1.116320,4.908979,1.158041,-1.248171,0.000000,5.854780
0.020000,4.202184,1.106864,4.931890,1.133078,-1.248171,-0.000000,5.860496
0.020000,4.222646,1.097721,4.954302,1.108115,-1.248171,0.000000,5.865332
0.020000,4.242692,1.088870,4.976215,1.083151,-1.248171,0.000000,5.869351
0.020000,4.262312,1.080292,4.997628,1.058188,-1.248171,-0.000000,5.872609
0.020000,4.281499,1.071970,5.018542,1.033224,-1.248171,0.000000,5.875161
0.020000,4.300246,1.063888,5.038957,1.008261,-1.248171,-0.000000,5.877058
0.020000,4.318547,1.056033,5.058873,0.983297,-1.248171,0.000000,5.878346
0.020000,4.336397,1.048393,5.078289,0.958334,-1.248171,0.000000,5.879071
0.020000,4.353791,1.040957,5.097206,0.933371,-1.248171,-0.000000,5.879274
0.020000,4.370726,1.033717,5.115624,0.908407,-1.248171,0.000000,5.878994
0.020000,4.387199,1.026664,5.133542,0.883444,-1.248171,0.000000,5.878270
0.020000,4.403206,1.019794,5.150962,0.858480,-1.248171,-0.000000,5.877138
0.020000,4.418745,1.013099,5.167882,0.833517,-1.248171,0.000000,5.875632
0.020000,4.433815,1.006577,5.184302,0.808553,-1.248171,-0.000000,5.873785
0.020000,4.448414,1.000224,5.200224,0.783590,-1.248171,0.000000,5.871630
0.020000,4.462541,0.994038,5.215646,0.758627,-1.248171,0.000000,5.869197
0.020000,4.476196,0.988017,5.230569,0.733663,-1.248171,-0.000000,5.866517
0.020000,4.489377,0.982161,5.244992,0.708700,-1.248171,0.000000,5.863618
0.020000,4.502085,0.976470,5.258917,0.683736,-1.248171,-0.000000,5.860529
0.020000,4.514320,0.970943,5.272342,0.658773,-1.248171,0.000000,5.857278
0.020000,4.526082,0.965583,5.285268,0.633809,-1.248171,0.000000,5.853892
0.020000,4.537372,0.960391,5.297694,0.608846,-1.248171,-0.000000,5.850397
