dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.337070,3.333966,0.338134,0.417660,0.230478,-0.074803,6.180182
0.020000,1.345469,3.333091,0.346579,0.422242,0.229063,-0.070746,6.178440
0.020000,1.353957,3.332191,0.355115,0.426794,0.227626,-0.071886,6.176722
0.020000,1.362534,3.331267,0.363741,0.431317,0.226149,-0.073860,6.175030
0.020000,1.371199,3.330319,0.372457,0.435810,0.224661,-0.074381,6.173366
0.020000,1.379950,3.329346,0.381263,0.440274,0.223163,-0.074916,6.171732
0.020000,1.388788,3.328350,0.390157,0.444707,0.221653,-0.075467,6.170130
0.020000,1.397712,3.327330,0.399139,0.449109,0.220132,-0.076039,6.168560
0.020000,1.406722,3.326285,0.408209,0.453481,0.218600,-0.076633,6.167026
0.020000,1.415816,3.325217,0.417365,0.457821,0.216989,-0.080539,6.165528
0.020000,1.424994,3.324126,0.426608,0.462131,0.215479,-0.075510,6.164068
0.020000,1.434255,3.323011,0.435936,0.466409,0.213916,-0.078147,6.162648
0.020000,1.443599,3.321872,0.445349,0.470655,0.212280,-0.081800,6.161271
0.020000,1.453025,3.320711,0.454846,0.474868,0.210669,-0.080562,6.159937
0.020000,1.462532,3.319527,0.464427,0.479050,0.209095,-0.078697,6.158649
0.020000,1.472121,3.318320,0.474091,0.483197,0.207369,-0.086287,6.157408
0.020000,1.481789,3.317092,0.483838,0.487313,0.205798,-0.078539,6.156217
0.020000,1.491537,3.315842,0.493666,0.491394,0.204064,-0.086704,6.155077
0.020000,1.501364,3.314571,0.503574,0.495442,0.202397,-0.083367,6.153990
0.020000,1.511270,3.313278,0.513563,0.499457,0.200708,-0.084419,6.152959
0.020000,1.521252,3.311966,0.523632,0.503435,0.198947,-0.088070,6.151984
0.020000,1.531312,3.310634,0.533780,0.507380,0.197207,-0.086983,6.151068
0.020000,1.541448,3.309282,0.544006,0.511289,0.195461,-0.087321,6.150214
0.020000,1.551660,3.307912,0.554309,0.515162,0.193672,-0.089451,6.149423
0.020000,1.561947,3.306524,0.564689,0.519000,0.191864,-0.090385,6.148696
0.020000,1.572308,3.305119,0.575145,0.522800,0.190037,-0.091380,6.148037
0.020000,1.582743,3.303697,0.585676,0.526564,0.188188,-0.092441,6.147447
0.020000,1.593251,3.302259,0.596282,0.530290,0.186316,-0.093569,6.146929
0.020000,1.603831,3.300805,0.606961,0.533979,0.184421,-0.094767,6.146484
0.020000,1.614483,3.299338,0.617714,0.537629,0.182500,-0.096039,6.146115
0.020000,1.625206,3.297857,0.628539,0.541240,0.180549,-0.097547,6.145823
0.020000,1.635999,3.296364,0.639435,0.544811,0.178571,-0.098894,6.145612
0.020000,1.646862,3.294859,0.650402,0.548343,0.176578,-0.099690,6.145484
0.020000,1.657794,3.293344,0.661439,0.551834,0.174542,-0.101787,6.145440
0.020000,1.668795,3.291819,0.672544,0.555283,0.172480,-0.103093,6.145483
0.020000,1.679863,3.290286,0.683718,0.558691,0.170383,-0.104860,6.145616
0.020000,1.690998,3.288746,0.694959,0.562056,0.168267,-0.105769,6.145840
0.020000,1.702200,3.287199,0.706267,0.565378,0.166092,-0.108797,6.146159
0.020000,1.713466,3.285648,0.717640,0.568656,0.163915,-0.108837,6.146574
0.020000,1.724798,3.284093,0.729078,0.571890,0.161672,-0.112119,6.147089
0.020000,1.736194,3.282536,0.740579,0.575078,0.159398,-0.113731,6.147706
0.020000,1.747653,3.280978,0.752144,0.578220,0.157107,-0.114562,6.148427
0.020000,1.759174,3.279421,0.763770,0.581315,0.154760,-0.117308,6.149255
0.020000,1.770757,3.277866,0.775457,0.584362,0.152362,-0.119916,6.150194
0.020000,1.782402,3.276314,0.787204,0.587361,0.149934,-0.121403,6.151244
0.020000,1.794106,3.274767,0.799011,0.590310,0.147462,-0.123578,6.152411
0.020000,1.805870,3.273228,0.810875,0.593209,0.144946,-0.125838,6.153695
0.020000,1.817692,3.271697,0.822796,0.596057,0.142382,-0.128180,6.155101
0.020000,1.829573,3.270176,0.834773,0.598852,0.139770,-0.130599,6.156631
0.020000,1.841509,3.268667,0.846805,0.601594,0.137108,-0.133088,6.158288
0.020000,1.853502,3.267172,0.858890,0.604283,0.134420,-0.134398,6.160075
0.020000,1.865550,3.265693,0.871029,0.606916,0.131679,-0.137062,6.161995
0.020000,1.877652,3.264231,0.883219,0.609493,0.128832,-0.142339,6.164052
0.020000,1.889807,3.262790,0.895459,0.612013,0.125985,-0.142380,6.166249
0.020000,1.902014,3.261370,0.907748,0.614475,0.123141,-0.142194,6.168588
0.020000,1.914273,3.259974,0.920086,0.616877,0.120080,-0.153031,6.171074
0.020000,1.926581,3.258605,0.932470,0.619221,0.117211,-0.143463,6.173710
0.020000,1.938939,3.257264,0.944900,0.621502,0.114021,-0.159486,6.176499
0.020000,1.951344,3.255954,0.957375,0.623722,0.111017,-0.150194,6.179445
0.020000,1.963796,3.254677,0.969892,0.625878,0.107820,-0.159857,6.182551
0.020000,1.976294,3.253435,0.982452,0.627970,0.104599,-0.161054,6.185821
0.020000,1.988837,3.252232,0.995052,0.629998,0.101377,-0.161090,6.189258
0.020000,2.001422,3.251069,1.007691,0.631961,0.098132,-0.162284,6.192867
0.020000,2.014050,3.249949,1.020368,0.633856,0.094750,-0.169109,6.196651
0.020000,2.026718,3.248875,1.033082,0.635683,0.091387,-0.168140,6.200614
0.020000,2.039426,3.247850,1.045831,0.637443,0.087987,-0.169995,6.204760
0.020000,2.052171,3.246876,1.058613,0.639134,0.084554,-0.171647,6.209092
0.020000,2.064953,3.245956,1.071428,0.640756,0.081093,-0.173056,6.213615
0.020000,2.077770,3.245093,1.084275,0.642308,0.077609,-0.174177,6.218332
0.020000,2.090621,3.244290,1.097150,0.643792,0.074183,-0.171294,6.223248
0.020000,2.103504,3.243550,1.110055,0.645204,0.070618,-0.178272,6.228367
0.020000,2.116417,3.242875,1.122986,0.646546,0.067109,-0.175423,6.233691
0.020000,2.129360,3.242270,1.135942,0.647820,0.063670,-0.171966,6.239226
0.020000,2.142329,3.241737,1.148922,0.649024,0.060206,-0.173217,6.244976
0.020000,2.155324,3.241278,1.161926,0.650159,0.056728,-0.173887,6.250943
0.020000,2.168343,3.240899,1.174950,0.651227,0.053420,-0.165390,6.257133
0.020000,2.181384,3.240600,1.187995,0.652227,0.050025,-0.169762,6.263548
0.020000,2.194446,3.240387,1.201058,0.653163,0.046803,-0.161106,6.270193
0.020000,2.207526,3.240262,1.214139,0.654037,0.043662,-0.157030,6.277070
0.020000,2.220623,3.240228,1.227236,0.654848,0.040570,-0.154633,0.000999
0.020000,2.233735,3.240289,1.240348,0.655601,0.037657,-0.145635,0.008353
0.020000,2.246860,3.240448,1.253474,0.656299,0.034893,-0.138183,0.015950
0.020000,2.259996,3.240709,1.266613,0.656945,0.032288,-0.130246,0.023793
0.020000,2.273142,3.241075,1.279763,0.657542,0.029862,-0.121329,0.031884
0.020000,2.286295,3.241549,1.292925,0.658096,0.027670,-0.109587,0.040226
0.020000,2.299454,3.242135,1.306097,0.658610,0.025723,-0.097371,0.048822
0.020000,2.312618,3.242836,1.319279,0.659091,0.024048,-0.083707,0.057673
0.020000,2.325783,3.243656,1.332470,0.659544,0.022667,-0.069057,0.066781
0.020000,2.338949,3.244599,1.345670,0.659977,0.021622,-0.052242,0.076146
0.020000,2.352113,3.245667,1.358878,0.660396,0.020947,-0.033754,0.085771
0.020000,2.365275,3.246863,1.372094,0.660809,0.020672,-0.013782,0.095654
0.020000,2.378433,3.248193,1.385318,0.661224,0.020768,0.004825,0.105796
0.020000,2.391584,3.249659,1.398551,0.661652,0.021379,0.030546,0.116197
0.020000,2.404729,3.251264,1.411793,0.662102,0.022504,0.056253,0.126854
0.020000,2.417865,3.253011,1.425045,0.662582,0.023975,0.073513,0.137767
0.020000,2.430991,3.254906,1.438307,0.663107,0.026290,0.115792,0.148932
0.020000,2.444106,3.256950,1.451581,0.663683,0.028797,0.125331,0.160347
0.020000,2.457210,3.259148,1.464867,0.664330,0.032308,0.175571,0.172008
