dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.076582,0.400759,1.660406,2.316044,1.957144,-0.468435,0.239056
0.020000,2.122226,0.412373,1.707504,2.354892,1.942434,-0.735458,0.259324
0.020000,2.168360,0.425131,1.755370,2.393316,1.921178,-1.062807,0.280355
0.020000,2.214937,0.439091,1.803994,2.431186,1.893502,-1.383832,0.302117
0.020000,2.261901,0.454307,1.853361,2.468369,1.859171,-1.716519,0.324571
0.020000,2.309193,0.470829,1.903456,2.504727,1.817905,-2.063290,0.347671
0.020000,2.356748,0.488701,1.954259,2.540134,1.770353,-2.377630,0.371363
0.020000,2.404497,0.507965,2.005748,2.574453,1.715931,-2.721116,0.395584
0.020000,2.452370,0.528653,2.057899,2.607574,1.656062,-2.993433,0.420268
0.020000,2.500290,0.550793,2.110687,2.639387,1.590617,-3.272228,0.445340
0.020000,2.548183,0.574404,2.164083,2.669825,1.521895,-3.436105,0.470722
0.020000,2.593461,0.598138,2.215205,2.556069,-5.687772,-360.483386,0.492878
0.020000,2.628305,0.616456,2.254570,1.968257,-29.390613,-1185.142024,0.475695
0.020000,2.664778,0.634903,2.295443,2.043668,3.770553,1658.058289,0.461368
0.020000,2.702833,0.653537,2.337816,2.118614,3.747290,-1.163129,0.449872
0.020000,2.742423,0.672431,2.381683,2.193365,3.737560,-0.486516,0.441196
0.020000,2.783506,0.691673,2.427048,2.268273,3.745388,0.391400,0.435348
0.020000,2.826043,0.711367,2.473923,2.343756,3.774164,1.438818,0.432362
0.020000,2.870000,0.731638,2.522329,2.420303,3.827372,2.660400,0.432296
0.020000,2.915347,0.752628,2.572299,2.498459,3.907799,4.021335,0.435244
0.020000,2.962054,0.774505,2.623875,2.578830,4.018524,5.536244,0.441330
0.020000,3.010093,0.797460,2.677117,2.662069,4.161968,7.172183,0.450717
0.020000,3.059431,0.821714,2.732094,2.748882,4.340617,8.932451,0.463607
0.020000,3.110029,0.847521,2.788894,2.839994,4.555617,10.750029,0.480245
0.020000,3.161834,0.875173,2.847617,2.936129,4.806756,12.556953,0.500915
0.020000,3.214626,0.904917,2.908211,3.029725,4.679792,-6.348211,0.525865
0.020000,3.267888,0.936858,2.970316,3.105245,3.776025,-45.188353,0.555174
0.020000,3.321072,0.971074,3.033556,3.162012,2.838331,-46.884681,0.588798
0.020000,3.373838,1.007753,3.097818,3.213073,2.553051,-14.263997,0.626732
0.020000,3.425899,1.047128,3.163093,3.263742,2.533455,-0.979801,0.668951
0.020000,3.476910,1.089389,3.229336,3.312160,2.420889,-5.628328,0.715330
0.020000,3.526465,1.134656,3.296453,3.355881,2.186045,-11.742195,0.765602
0.020000,3.574106,1.182954,3.364293,3.391998,1.805862,-19.009143,0.819337
0.020000,3.619345,1.234188,3.432642,3.417433,1.271740,-26.706093,0.875929
0.020000,3.661703,1.288132,3.501229,3.429335,0.595093,-33.832351,0.934611
0.020000,3.700744,1.344431,3.569740,3.425576,-0.187929,-39.151120,0.994495
0.020000,3.736123,1.402623,3.637843,3.405140,-1.021809,-41.693971,1.054635
0.020000,3.767613,1.462177,3.705210,3.368360,-1.838994,-40.859278,1.114106
0.020000,3.795125,1.522541,3.771548,3.316861,-2.574976,-36.799101,1.172071
0.020000,3.818698,1.583185,3.836612,3.253222,-3.181912,-30.346784,1.227843
0.020000,3.838483,1.643640,3.900222,3.180496,-3.636330,-22.720894,1.280909
0.020000,3.854714,1.703517,3.962260,3.101919,-3.928833,-14.625153,1.330934
0.020000,3.867678,1.762514,4.022665,3.020243,-4.083810,-7.748871,1.377745
0.020000,3.877683,1.820415,4.081424,2.937923,-4.116013,-1.610153,1.421304
0.020000,3.885040,1.877072,4.138556,2.856640,-4.064134,2.593954,1.461672
0.020000,3.890050,1.932400,4.194111,2.777735,-3.945240,5.944720,1.498982
0.020000,3.892991,1.986357,4.248148,2.701863,-3.793594,7.582301,1.533408
0.020000,3.186867,1.985568,4.954273,35.306234,1630.218558,81700.607593,4.704948
0.020000,3.187336,1.933017,5.006826,2.627648,-1633.929302,-163207.393012,4.737997
0.020000,3.189607,1.880269,5.059622,2.639823,0.608743,81726.902246,4.773152
0.020000,3.193807,1.827376,5.112682,2.652964,0.657028,2.414254,4.810465
0.020000,3.200067,1.774418,5.166008,2.666335,0.668589,0.578071,4.849949
0.020000,3.208509,1.721507,5.219589,2.679009,0.633657,-1.746605,4.891568
0.020000,3.219242,1.668788,5.273389,2.690028,0.550985,-4.133578,4.935225
0.020000,3.232355,1.616444,5.327350,2.698063,0.401724,-7.463064,4.980751
0.020000,3.247900,1.564694,5.381385,2.701734,0.183537,-10.909348,5.027901
0.020000,3.265888,1.513785,5.435379,2.699694,-0.101965,-14.275099,5.076351
0.020000,3.286276,1.463983,5.489192,2.690649,-0.452272,-17.515379,5.125702
0.020000,3.308962,1.415563,5.542663,2.673554,-0.854726,-20.122689,5.175498
0.020000,3.333789,1.368788,5.595618,2.647769,-1.289241,-21.725727,5.225249
0.020000,3.360545,1.323894,5.647881,2.613134,-1.731788,-22.127368,5.274451
0.020000,3.388979,1.281075,5.699281,2.569989,-2.157221,-21.271642,5.322622
0.020000,3.418809,1.240473,5.749663,2.519119,-2.543514,-19.314634,5.369325
0.020000,3.449745,1.202173,5.798897,2.461669,-2.872503,-16.449493,5.414187
0.020000,3.481500,1.166205,5.846877,2.399015,-3.132701,-13.009870,5.456912
0.020000,3.513802,1.132545,5.893529,2.332587,-3.321418,-9.435851,5.497288
0.020000,3.546405,1.101130,5.938804,2.263777,-3.440458,-5.951998,5.535179
0.020000,3.579095,1.071863,5.982681,2.193827,-3.497508,-2.852492,5.570521
0.020000,3.611687,1.044625,6.025156,2.123781,-3.502328,-0.241021,5.603309
0.020000,3.644031,1.019282,6.066246,2.054471,-3.465480,1.842417,5.633583
0.020000,3.676003,0.995697,6.105976,1.986518,-3.397655,3.391238,5.661423
0.020000,3.707508,0.973730,6.144383,1.920349,-3.308439,4.460817,5.686928
0.020000,3.738469,0.953245,6.181508,1.856250,-3.204950,5.174420,5.710215
0.020000,3.768832,0.934114,6.217395,1.794359,-3.094546,5.520231,5.731411
0.020000,3.798553,0.916215,6.252090,1.734747,-2.980609,5.696819,5.750644
0.020000,3.827604,0.899437,6.285638,1.677389,-2.867913,5.634813,5.768042
0.020000,3.855964,0.883677,6.318082,1.622222,-2.758356,5.477872,5.783729
0.020000,3.883620,0.868843,6.349466,1.569156,-2.653265,5.254550,5.797824
0.020000,3.910565,0.854851,6.379827,1.518079,-2.553880,4.969207,5.810440
0.020000,3.936796,0.841623,6.409204,1.468859,-2.460974,4.645331,5.821682
0.020000,3.962313,0.829094,6.437632,1.421385,-2.373731,4.362161,5.831649
0.020000,3.987120,0.817200,6.465143,1.375522,-2.293128,4.030128,5.840432
0.020000,4.011220,0.805888,6.491766,1.331160,-2.218099,3.751455,5.848116
0.020000,4.034621,0.795109,6.517529,1.288181,-2.148951,3.457417,5.854780
0.020000,4.057328,0.784819,6.542459,1.246488,-2.084676,3.213754,5.860496
0.020000,4.079349,0.774979,6.566579,1.205981,-2.025316,2.967996,5.865332
