dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.721834,2.859639,0.967707,1.199573,1.072926,11.871802,4.778979
0.020000,4.723979,2.835214,0.992227,1.225962,1.319429,12.325158,4.820838
0.020000,4.727222,2.810278,1.017372,1.257276,1.565673,12.312181,4.862333
0.020000,4.731612,2.784787,1.043239,1.293325,1.802496,11.841138,4.903195
0.020000,4.737199,2.758703,1.069914,1.333756,2.021533,10.951881,4.943175
0.020000,4.744029,2.732002,1.097475,1.378078,2.216094,9.728030,4.982055
0.020000,4.752147,2.704667,1.125990,1.425710,2.381591,8.274847,5.019646
0.020000,4.761589,2.676698,1.155510,1.476022,2.515589,6.699914,5.055796
0.020000,4.772384,2.648100,1.186078,1.528378,2.617817,5.111378,5.090390
0.020000,4.784552,2.618889,1.217721,1.582173,2.689757,3.597019,5.123347
0.020000,4.798104,2.589089,1.250458,1.636852,2.733928,2.208556,5.154616
0.020000,4.813043,2.558726,1.284297,1.691938,2.754304,1.018768,5.184173
0.020000,4.829361,2.527831,1.319237,1.747025,2.754365,0.003049,5.212021
0.020000,4.847044,2.496432,1.355273,1.801790,2.738269,-0.804773,5.238175
0.020000,4.866073,2.464560,1.392393,1.855989,2.709906,-1.418141,5.262669
0.020000,4.885653,2.433432,1.429167,1.838700,-0.864441,-178.717368,5.284763
0.020000,4.903114,2.407579,1.460365,1.559899,-13.940048,-653.780357,5.328841
0.020000,4.921286,2.383166,1.490798,1.521649,-1.912479,601.378442,5.376492
0.020000,4.940152,2.360276,1.520461,1.483140,-1.925461,-0.649103,5.427732
0.020000,4.959714,2.338950,1.549400,1.446962,-1.808895,5.828300,5.482428
0.020000,4.980008,2.319186,1.577728,1.416397,-1.528272,14.031185,5.540264
0.020000,5.001117,2.300935,1.605632,1.395230,-1.058304,23.498370,5.600707
0.020000,5.023181,2.284111,1.633380,1.387362,-0.393443,33.243073,5.663003
0.020000,5.046406,2.268609,1.661303,1.396151,0.439475,41.645908,5.726210
0.020000,5.071045,2.254330,1.689780,1.423852,1.385020,47.277224,5.789257
0.020000,5.097373,2.241197,1.719202,1.471093,2.362100,48.854008,5.851037
0.020000,5.125659,2.229174,1.749937,1.536759,3.283260,46.058000,5.910508
0.020000,5.156128,2.218259,1.782302,1.618255,4.074821,39.578043,5.966772
0.020000,5.188943,2.208479,1.816543,1.712061,4.690312,30.774554,6.019133
0.020000,5.224195,2.199873,1.852831,1.814381,5.115995,21.284161,6.067109
0.020000,5.261909,2.192470,1.891265,1.921695,5.365682,12.484365,6.110418
0.020000,5.302057,2.186282,1.931887,2.031113,5.470894,5.260568,6.148939
0.020000,5.344576,2.181291,1.974697,2.140521,5.470394,-0.025000,6.182674
0.020000,5.389383,2.177451,2.019668,2.248559,5.401896,-3.424868,6.211701
0.020000,5.436392,2.174684,2.066759,2.354535,5.298810,-5.154304,6.236135
0.020000,5.485525,2.172883,2.115925,2.458277,5.187127,-5.584157,6.256103
0.020000,5.536716,2.171917,2.167125,2.560015,5.086863,-5.013202,6.271719
0.020000,5.589920,2.171630,2.220330,2.660270,5.012781,-3.704113,6.283066
0.020000,5.645116,2.171840,2.275526,2.759784,4.975692,-1.854448,0.007001
0.020000,5.702303,2.172344,2.332715,2.859458,4.983714,0.401101,0.009885
0.020000,5.761506,2.172909,2.391922,2.960325,5.043312,2.979914,0.008465
0.020000,5.822776,2.173270,2.453192,3.063525,5.160032,5.836011,0.002609
0.020000,5.818143,1.466488,3.159990,35.339866,1613.817060,80432.851359,3.190356
0.020000,5.784460,1.463589,3.193797,1.690368,-1682.474895,-164814.597712,3.265067
0.020000,5.751098,1.458151,3.227600,1.690134,-0.011714,84123.159053,3.341200
0.020000,5.717532,1.450019,3.262136,1.726816,1.834073,92.289329,3.416664
0.020000,5.683234,1.438956,3.298174,1.801908,3.754621,96.027418,3.489284
0.020000,5.647760,1.424687,3.336411,1.911846,5.496908,87.114360,3.557089
0.020000,5.610804,1.406964,3.377397,2.049275,6.871452,68.727183,3.618521
0.020000,5.572201,1.385628,3.421503,2.205329,7.802694,46.562097,3.672527
0.020000,5.531883,1.360637,3.468939,2.371791,8.323114,26.021000,3.718517
0.020000,5.489821,1.332064,3.519787,2.542427,8.531771,10.432832,3.756254
0.020000,5.446116,1.300186,3.573883,2.704767,8.116987,-20.739206,3.785643
0.020000,5.401019,1.265521,3.630764,2.844061,6.964722,-57.613215,3.806717
0.020000,5.354645,1.228604,3.690038,2.963679,5.980910,-49.190618,3.819746
0.020000,5.306885,1.189866,3.751533,3.074763,5.554164,-21.337280,3.825077
0.020000,5.257533,1.149709,3.815159,3.181311,5.327404,-11.338034,3.822964
0.020000,5.206328,1.108534,3.880865,3.285286,5.198779,-6.431243,3.813553
0.020000,5.152966,1.066760,3.948633,3.388431,5.157238,-2.077065,3.796889
0.020000,5.097109,1.024835,4.018474,3.492009,5.178888,1.082503,3.772948
0.020000,5.038411,0.983260,4.090404,3.596525,5.225813,2.346264,3.741675
0.020000,4.976541,0.942612,4.164432,3.701403,5.243912,0.904975,3.703048
0.020000,4.911237,0.903554,4.240525,3.804641,5.161884,-4.101428,3.657159
0.020000,4.842356,0.866850,4.318576,3.902528,4.894338,-13.377278,3.604311
0.020000,4.769944,0.833332,4.398369,3.989651,4.356178,-26.908033,3.545112
0.020000,4.694296,0.803855,4.479556,4.059368,3.485821,-43.517846,3.480548
0.020000,4.615985,0.779210,4.561654,4.104897,2.276475,-60.467298,3.411991
0.020000,4.551239,0.762894,4.628424,3.338491,-38.320330,-2029.840252,3.381465
0.020000,4.499416,0.749940,4.681842,2.670909,-33.379066,247.063202,3.391353
0.020000,4.447702,0.736509,4.735272,2.671484,0.028753,1670.390975,3.399800
0.020000,4.396094,0.722678,4.788700,2.671421,-0.003185,-1.596907,3.406842
0.020000,4.344590,0.708524,4.842114,2.670705,-0.035763,-1.628903,3.412515
0.020000,4.293183,0.694119,4.895501,2.669337,-0.068405,-1.632084,3.416857
0.020000,4.241869,0.679536,4.948847,2.667324,-0.100675,-1.613524,3.419905
0.020000,4.190640,0.664843,5.002141,2.664678,-0.132302,-1.581326,3.421693
